0.00188,0.383301,0.00188,-0.0219727,0.00188,111.445,0.00188,-17.5195,0.00188,183.633,0.00188,159.609
0.00192,0.383301,0.00192,-0.0286865,0.00192,108.984,0.00192,-15.7031,0.00192,180.586,0.00192,157.734
0.00196,0.383301,0.00196,-0.03479,0.00196,107.109,0.00196,-14.4727,0.00196,177.48,0.00196,157.734
0.002,0.390015,0.002,-0.0219727,0.002,105.879,0.002,-13.8281,0.002,174.375,0.002,155.273
0.00204,0.390015,0.00204,-0.0152588,0.00204,102.832,0.00204,-13.2422,0.00204,171.328,0.00204,154.629
0.00208,0.390015,0.00208,-0.0219727,0.00208,102.187,0.00208,-12.0117,0.00208,168.867,0.00208,152.812
0.00212,0.396118,0.00212,-0.0219727,0.00212,99.7266,0.00212,-11.3672,0.00212,165.762,0.00212,152.168
0.00216,0.383301,0.00216,-0.0219727,0.00216,97.8516,0.00216,-9.49219,0.00216,162.07,0.00216,149.707
0.0022,0.396118,0.0022,-0.0286865,0.0022,95.3906,0.0022,-8.26172,0.0022,158.379,0.0022,147.891
0.00224,0.408936,0.00224,-0.0286865,0.00224,94.8047,0.00224,-6.44531,0.00224,154.043,0.00224,146.66
0.00228,0.396118,0.00228,-0.0219727,0.00228,91.6992,0.00228,-6.44531,0.00228,151.582,0.00228,144.785
0.00232,0.402832,0.00232,-0.0286865,0.00232,89.2383,0.00232,-5.21484,0.00232,147.246,0.00232,143.555
0.00236,0.402832,0.00236,-0.03479,0.00236,87.3633,0.00236,-4.57031,0.00236,144.785,0.00236,141.68
0.0024,0.390015,0.0024,-0.0219727,0.0024,85.5469,0.0024,-2.75391,0.0024,141.094,0.0024,139.863
0.00244,0.396118,0.00244,-0.0219727,0.00244,83.0859,0.00244,-2.10938,0.00244,136.758,0.00244,138.633
0.00248,0.402832,0.00248,-0.03479,0.00248,81.2109,0.00248,0.351562,0.00248,133.652,0.00248,136.758
0.00252,0.396118,0.00252,-0.0286865,0.00252,78.75,0.00252,0.351562,0.00252,129.961,0.00252,134.883
0.00256,0.408936,0.00256,-0.0152588,0.00256,76.875,0.00256,0.996094,0.00256,126.855,0.00256,133.652
0.0026,0.415649,0.0026,-0.0286865,0.0026,74.4141,0.0026,2.8125,0.0026,122.578,0.0026,131.191
0.00264,0.408936,0.00264,-0.0286865,0.00264,72.5977,0.00264,3.45703,0.00264,120.117,0.00264,129.961
0.00268,0.396118,0.00268,-0.0219727,0.00268,70.7227,0.00268,4.04297,0.00268,116.367,0.00268,128.145
0.00272,0.402832,0.00272,-0.0219727,0.00272,68.2617,0.00272,5.91797,0.00272,112.676,0.00272,126.914
0.00276,0.408936,0.00276,-0.03479,0.00276,65.8008,0.00276,6.50391,0.00276,109.629,0.00276,125.039
0.0028,0.402832,0.0028,-0.03479,0.0028,64.5703,0.0028,7.73438,0.0028,105.293,0.0028,123.164
0.00284,0.390015,0.00284,-0.0286865,0.00284,62.1094,0.00284,9.60938,0.00284,102.187,0.00284,121.934
0.00288,0.402832,0.00288,-0.0219727,0.00288,60.8789,0.00288,9.60938,0.00288,99.1406,0.00288,119.473
0.00292,0.408936,0.00292,-0.0286865,0.00292,58.3594,0.00292,9.60938,0.00292,96.0352,0.00292,117.656
0.00296,0.396118,0.00296,-0.0286865,0.00296,55.8984,0.00296,12.0703,0.00296,92.9297,0.00296,117.012
0.003,0.408936,0.003,-0.0152588,0.003,54.668,0.003,13.3008,0.003,89.2383,0.003,114.551
0.00304,0.408936,0.00304,-0.03479,0.00304,52.8516,0.00304,12.7148,0.00304,86.1328,0.00304,112.676
0.00308,0.396118,0.00308,-0.0219727,0.00308,50.3906,0.00308,15.1758,0.00308,83.6719,0.00308,110.859
0.00312,0.402832,0.00312,-0.0286865,0.00312,48.5156,0.00312,15.1758,0.00312,79.9805,0.00312,108.398
0.00316,0.408936,0.00316,-0.03479,0.00316,46.6406,0.00316,16.4062,0.00316,76.875,0.00316,107.168
0.0032,0.402832,0.0032,-0.0286865,0.0032,44.8242,0.0032,16.9922,0.0032,72.5977,0.0032,105.293
0.00324,0.402832,0.00324,-0.0286865,0.00324,42.3633,0.00324,17.6367,0.00324,70.1367,0.00324,102.832
0.00328,0.408936,0.00328,-0.03479,0.00328,41.1328,0.00328,18.8672,0.00328,67.0312,0.00328,100.957
0.00332,0.396118,0.00332,-0.0286865,0.00332,39.2578,0.00332,18.2227,0.00332,64.5703,0.00332,99.1406
0.00336,0.396118,0.00336,-0.0152588,0.00336,37.3828,0.00336,20.0977,0.00336,60.8789,0.00336,97.2656
0.0034,0.396118,0.0034,-0.03479,0.0034,36.1523,0.0034,21.3281,0.0034,57.7734,0.0034,96.0352
0.00344,0.396118,0.00344,-0.0286865,0.00344,34.9219,0.00344,21.3281,0.00344,54.668,0.00344,93.5742
0.00348,0.396118,0.00348,-0.0286865,0.00348,32.4609,0.00348,21.3281,0.00348,52.207,0.00348,92.3437
0.00352,0.390015,0.00352,-0.03479,0.00352,31.2305,0.00352,22.5586,0.00352,49.1602,0.00352,90.4687
0.00356,0.390015,0.00356,-0.03479,0.00356,30,0.00356,23.2031,0.00356,47.2852,0.00356,88.0078
0.0036,0.390015,0.0036,-0.0286865,0.0036,27.5391,0.0036,22.5586,0.0036,44.1797,0.0036,85.5469
0.00364,0.383301,0.00364,-0.0286865,0.00364,25.0781,0.00364,23.2031,0.00364,41.7187,0.00364,84.3164
0.00368,0.390015,0.00368,-0.0219727,0.00368,24.4336,0.00368,23.7891,0.00368,38.6719,0.00368,81.2109
0.00372,0.383301,0.00372,-0.03479,0.00372,21.9727,0.00372,24.4336,0.00372,36.7969,0.00372,80.625
